case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept,full_trace_rows,full_trace_bytes,full_metric_samples,full_metric_bytes,combined_bytes_kept,full_combined_bytes,combined_reduction,trace_row_reduction,metric_sample_reduction,time_reduction,where_reduction
redisservice1_memory_1625332594,redisservice1,memory,cache,0.5,adaptive_no_time_window,3,0,1,1,0.6,1827.0,328860.0,192.0,4608.0,6,5,8287.0,1491660.0,616.0,14784.0,333468.0,1506444.0,0.7786389669977776,0.7795342102087607,0.6883116883116883,0.4545454545454546,0.5
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.1,adaptive_full_context,1,1,1,1,1.0,41.0,7380.0,8.0,192.0,1,1,770.0,138600.0,56.0,1344.0,7572.0,139944.0,0.9458926427713943,0.9467532467532468,0.8571428571428572,0.0,0.9
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.1,adaptive_no_alerted_service,8,0,0,0,0.0,75.0,13500.0,0.0,0.0,1,1,770.0,138600.0,56.0,1344.0,13500.0,139944.0,0.9035328417081119,0.9025974025974026,1.0,0.0,0.9
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.1,adaptive_no_fault_type,1,1,1,1,1.0,41.0,7380.0,8.0,192.0,1,1,770.0,138600.0,56.0,1344.0,7572.0,139944.0,0.9458926427713943,0.9467532467532468,0.8571428571428572,0.0,0.9
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.1,adaptive_no_time_window,1,1,1,1,1.0,83.0,14940.0,16.0,384.0,2,1,770.0,138600.0,56.0,1344.0,15324.0,139944.0,0.8904990567655634,0.8922077922077922,0.7142857142857143,-1.0,0.9
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.25,adaptive_full_context,2,0,1,1,0.8,118.0,21240.0,24.0,576.0,1,3,770.0,138600.0,56.0,1344.0,21816.0,139944.0,0.8441090722003087,0.8467532467532468,0.5714285714285714,0.0,0.7
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.25,adaptive_no_alerted_service,8,0,0,0,0.0,205.0,36900.0,16.0,384.0,1,3,770.0,138600.0,56.0,1344.0,37284.0,139944.0,0.7335791459440919,0.7337662337662338,0.7142857142857143,0.0,0.7
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.25,adaptive_no_fault_type,2,0,1,1,0.8,118.0,21240.0,24.0,576.0,1,3,770.0,138600.0,56.0,1344.0,21816.0,139944.0,0.8441090722003087,0.8467532467532468,0.5714285714285714,0.0,0.7
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.25,adaptive_no_time_window,2,0,1,1,0.8,374.0,67320.0,72.0,1728.0,3,3,770.0,138600.0,56.0,1344.0,69048.0,139944.0,0.5066026410564226,0.5142857142857142,-0.2857142857142858,-2.0,0.7
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.5,adaptive_full_context,2,0,1,1,0.8,194.0,34920.0,32.0,768.0,1,5,770.0,138600.0,56.0,1344.0,35688.0,139944.0,0.7449837077688218,0.7480519480519481,0.4285714285714286,0.0,0.5
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.5,adaptive_no_alerted_service,8,0,0,0,0.0,446.0,80280.0,24.0,576.0,1,5,770.0,138600.0,56.0,1344.0,80856.0,139944.0,0.42222603327045105,0.4207792207792208,0.5714285714285714,0.0,0.5
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.5,adaptive_no_fault_type,2,0,1,1,0.8,194.0,34920.0,32.0,768.0,1,5,770.0,138600.0,56.0,1344.0,35688.0,139944.0,0.7449837077688218,0.7480519480519481,0.4285714285714286,0.0,0.5
mobservice2_qr_expired_1625334978,mobservice2,qr_expired,mobile,0.5,adaptive_no_time_window,1,1,1,1,1.0,1183.0,212940.0,192.0,4608.0,6,5,770.0,138600.0,56.0,1344.0,217548.0,139944.0,-0.5545361001543474,-0.5363636363636364,-2.4285714285714284,-5.0,0.5
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.1,adaptive_full_context,1,1,1,1,1.0,93.0,16740.0,16.0,384.0,2,1,8659.0,1558620.0,616.0,14784.0,17124.0,1573404.0,0.9891165905260187,0.9892597297609423,0.974025974025974,0.8181818181818181,0.9
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.1,adaptive_no_alerted_service,9,0,0,0,0.0,160.0,28800.0,0.0,0.0,2,1,8659.0,1558620.0,616.0,14784.0,28800.0,1573404.0,0.9816957373948458,0.9815221157177503,1.0,0.8181818181818181,0.9
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.1,adaptive_no_fault_type,1,1,1,1,1.0,79.0,14220.0,16.0,384.0,2,1,8659.0,1558620.0,616.0,14784.0,14604.0,1573404.0,0.9907182135039697,0.9908765446356392,0.974025974025974,0.8181818181818181,0.9
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.1,adaptive_no_time_window,1,1,1,1,1.0,93.0,16740.0,16.0,384.0,2,1,8659.0,1558620.0,616.0,14784.0,17124.0,1573404.0,0.9891165905260187,0.9892597297609423,0.974025974025974,0.8181818181818181,0.9
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.25,adaptive_full_context,2,0,1,1,0.8,374.0,67320.0,72.0,1728.0,3,3,8659.0,1558620.0,616.0,14784.0,69048.0,1573404.0,0.9561155304041429,0.9568079454902414,0.8831168831168831,0.7272727272727273,0.7
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.25,adaptive_no_alerted_service,9,0,0,0,0.0,595.0,107100.0,48.0,1152.0,3,3,8659.0,1558620.0,616.0,14784.0,108252.0,1573404.0,0.9311988529328767,0.931285367825384,0.922077922077922,0.7272727272727273,0.7
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.25,adaptive_no_fault_type,1,1,1,1,1.0,365.0,65700.0,72.0,1728.0,3,3,8659.0,1558620.0,616.0,14784.0,67428.0,1573404.0,0.9571451451756828,0.9578473264811179,0.8831168831168831,0.7272727272727273,0.7
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.25,adaptive_no_time_window,2,0,1,1,0.8,374.0,67320.0,72.0,1728.0,3,3,8659.0,1558620.0,616.0,14784.0,69048.0,1573404.0,0.9561155304041429,0.9568079454902414,0.8831168831168831,0.7272727272727273,0.7
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.5,adaptive_full_context,2,0,1,1,0.8,1219.0,219420.0,192.0,4608.0,6,5,8659.0,1558620.0,616.0,14784.0,224028.0,1573404.0,0.857615717260157,0.8592216191246103,0.6883116883116883,0.4545454545454546,0.5
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.5,adaptive_no_alerted_service,9,0,0,0,0.0,2642.0,475560.0,144.0,3456.0,6,5,8659.0,1558620.0,616.0,14784.0,479016.0,1573404.0,0.6955543522197731,0.6948839357893521,0.7662337662337663,0.4545454545454546,0.5
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.5,adaptive_no_fault_type,1,1,1,1,1.0,1201.0,216180.0,192.0,4608.0,6,5,8659.0,1558620.0,616.0,14784.0,220788.0,1573404.0,0.8596749468032368,0.8613003811063633,0.6883116883116883,0.4545454545454546,0.5
mobservice1_memory_1625353753,mobservice1,memory,mobile,0.5,adaptive_no_time_window,2,0,1,1,0.8,1219.0,219420.0,192.0,4608.0,6,5,8659.0,1558620.0,616.0,14784.0,224028.0,1573404.0,0.857615717260157,0.8592216191246103,0.6883116883116883,0.4545454545454546,0.5
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.1,adaptive_full_context,1,1,1,1,1.0,36.0,6480.0,8.0,192.0,1,1,607.0,109260.0,56.0,1344.0,6672.0,110604.0,0.9396766843875447,0.9406919275123559,0.8571428571428572,0.0,0.9
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.1,adaptive_no_alerted_service,9,0,0,0,0.0,64.0,11520.0,0.0,0.0,1,1,607.0,109260.0,56.0,1344.0,11520.0,110604.0,0.8958446349137463,0.8945634266886326,1.0,0.0,0.9
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.1,adaptive_no_fault_type,1,1,1,1,1.0,36.0,6480.0,8.0,192.0,1,1,607.0,109260.0,56.0,1344.0,6672.0,110604.0,0.9396766843875447,0.9406919275123559,0.8571428571428572,0.0,0.9
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.1,adaptive_no_time_window,1,1,1,1,1.0,63.0,11340.0,16.0,384.0,2,1,607.0,109260.0,56.0,1344.0,11724.0,110604.0,0.8940002169903439,0.8962108731466227,0.7142857142857143,-1.0,0.9
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.25,adaptive_full_context,2,0,1,1,0.8,98.0,17640.0,24.0,576.0,1,3,607.0,109260.0,56.0,1344.0,18216.0,110604.0,0.8353043289573614,0.8385502471169687,0.5714285714285714,0.0,0.7
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.25,adaptive_no_alerted_service,9,0,0,0,0.0,165.0,29700.0,16.0,384.0,1,3,607.0,109260.0,56.0,1344.0,30084.0,110604.0,0.7280026038841272,0.728171334431631,0.7142857142857143,0.0,0.7
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.25,adaptive_no_fault_type,2,0,1,1,0.8,98.0,17640.0,24.0,576.0,1,3,607.0,109260.0,56.0,1344.0,18216.0,110604.0,0.8353043289573614,0.8385502471169687,0.5714285714285714,0.0,0.7
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.25,adaptive_no_time_window,2,0,1,1,0.8,339.0,61020.0,72.0,1728.0,3,3,607.0,109260.0,56.0,1344.0,62748.0,110604.0,0.4326787457958121,0.4415156507413509,-0.2857142857142858,-2.0,0.7
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.5,adaptive_full_context,3,0,1,1,0.6,158.0,28440.0,32.0,768.0,1,5,607.0,109260.0,56.0,1344.0,29208.0,110604.0,0.735922751437561,0.7397034596375618,0.4285714285714286,0.0,0.5
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.5,adaptive_no_alerted_service,9,0,0,0,0.0,345.0,62100.0,24.0,576.0,1,5,607.0,109260.0,56.0,1344.0,62676.0,110604.0,0.43332971682760113,0.43163097199341016,0.5714285714285714,0.0,0.5
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.5,adaptive_no_fault_type,3,0,1,1,0.6,158.0,28440.0,32.0,768.0,1,5,607.0,109260.0,56.0,1344.0,29208.0,110604.0,0.735922751437561,0.7397034596375618,0.4285714285714286,0.0,0.5
mobservice1_qr_expired_1625355663,mobservice1,qr_expired,mobile,0.5,adaptive_no_time_window,3,0,1,1,0.6,1188.0,213840.0,192.0,4608.0,6,5,607.0,109260.0,56.0,1344.0,218448.0,110604.0,-0.975046110448085,-0.9571663920922571,-2.4285714285714284,-5.0,0.5
dbservice2_memory_1625356783,dbservice2,memory,database,0.1,adaptive_full_context,1,1,1,1,1.0,89.0,16020.0,0.0,0.0,2,1,8690.0,1564200.0,616.0,14784.0,16020.0,1578984.0,0.9898542353817391,0.9897583429228999,1.0,0.8181818181818181,0.9
dbservice2_memory_1625356783,dbservice2,memory,database,0.1,adaptive_no_alerted_service,6,0,0,0,0.0,150.0,27000.0,0.0,0.0,2,1,8690.0,1564200.0,616.0,14784.0,27000.0,1578984.0,0.9829003967107963,0.9827387802071347,1.0,0.8181818181818181,0.9
dbservice2_memory_1625356783,dbservice2,memory,database,0.1,adaptive_no_fault_type,1,1,1,1,1.0,86.0,15480.0,0.0,0.0,2,1,8690.0,1564200.0,616.0,14784.0,15480.0,1578984.0,0.9901962274475232,0.9901035673187571,1.0,0.8181818181818181,0.9
dbservice2_memory_1625356783,dbservice2,memory,database,0.1,adaptive_no_time_window,1,1,1,1,1.0,89.0,16020.0,0.0,0.0,2,1,8690.0,1564200.0,616.0,14784.0,16020.0,1578984.0,0.9898542353817391,0.9897583429228999,1.0,0.8181818181818181,0.9
dbservice2_memory_1625356783,dbservice2,memory,database,0.25,adaptive_full_context,3,0,1,1,0.6,375.0,67500.0,48.0,1152.0,3,3,8690.0,1564200.0,616.0,14784.0,68652.0,1578984.0,0.956521408703318,0.9568469505178366,0.922077922077922,0.7272727272727273,0.7
dbservice2_memory_1625356783,dbservice2,memory,database,0.25,adaptive_no_alerted_service,6,0,0,0,0.0,596.0,107280.0,48.0,1152.0,3,3,8690.0,1564200.0,616.0,14784.0,108432.0,1578984.0,0.931327993190558,0.9314154200230149,0.922077922077922,0.7272727272727273,0.7
dbservice2_memory_1625356783,dbservice2,memory,database,0.25,adaptive_no_fault_type,3,0,1,1,0.6,361.0,64980.0,48.0,1152.0,3,3,8690.0,1564200.0,616.0,14784.0,66132.0,1578984.0,0.9581173716769771,0.958457997698504,0.922077922077922,0.7272727272727273,0.7
dbservice2_memory_1625356783,dbservice2,memory,database,0.25,adaptive_no_time_window,3,0,1,1,0.6,375.0,67500.0,48.0,1152.0,3,3,8690.0,1564200.0,616.0,14784.0,68652.0,1578984.0,0.956521408703318,0.9568469505178366,0.922077922077922,0.7272727272727273,0.7
dbservice2_memory_1625356783,dbservice2,memory,database,0.5,adaptive_full_context,4,0,0,1,0.4,2661.0,478980.0,144.0,3456.0,6,5,8690.0,1564200.0,616.0,14784.0,482436.0,1578984.0,0.6944642884285084,0.6937859608745685,0.7662337662337663,0.4545454545454546,0.5
dbservice2_memory_1625356783,dbservice2,memory,database,0.5,adaptive_no_alerted_service,6,0,0,0,0.0,2646.0,476280.0,144.0,3456.0,6,5,8690.0,1564200.0,616.0,14784.0,479736.0,1578984.0,0.6961742487574288,0.695512082853855,0.7662337662337663,0.4545454545454546,0.5
dbservice2_memory_1625356783,dbservice2,memory,database,0.5,adaptive_no_fault_type,4,0,0,1,0.4,2676.0,481680.0,144.0,3456.0,6,5,8690.0,1564200.0,616.0,14784.0,485136.0,1578984.0,0.692754328099588,0.6920598388952819,0.7662337662337663,0.4545454545454546,0.5
dbservice2_memory_1625356783,dbservice2,memory,database,0.5,adaptive_no_time_window,4,0,0,1,0.4,2661.0,478980.0,144.0,3456.0,6,5,8690.0,1564200.0,616.0,14784.0,482436.0,1578984.0,0.6944642884285084,0.6937859608745685,0.7662337662337663,0.4545454545454546,0.5
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.1,adaptive_full_context,1,1,1,1,1.0,57.0,10260.0,16.0,384.0,2,1,8072.0,1452960.0,616.0,14784.0,10644.0,1467744.0,0.9927480541565832,0.9929385530227949,0.974025974025974,0.8181818181818181,0.9
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.1,adaptive_no_alerted_service,8,0,0,0,0.0,134.0,24120.0,0.0,0.0,2,1,8072.0,1452960.0,616.0,14784.0,24120.0,1467744.0,0.9835666165216822,0.9833994053518335,1.0,0.8181818181818181,0.9
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.1,adaptive_no_fault_type,1,1,1,1,1.0,79.0,14220.0,16.0,384.0,2,1,8072.0,1452960.0,616.0,14784.0,14604.0,1467744.0,0.9900500359735758,0.990213082259663,0.974025974025974,0.8181818181818181,0.9
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.1,adaptive_no_time_window,1,1,1,1,1.0,57.0,10260.0,16.0,384.0,2,1,8072.0,1452960.0,616.0,14784.0,10644.0,1467744.0,0.9927480541565832,0.9929385530227949,0.974025974025974,0.8181818181818181,0.9
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.25,adaptive_full_context,1,1,1,1,1.0,310.0,55800.0,72.0,1728.0,3,3,8072.0,1452960.0,616.0,14784.0,57528.0,1467744.0,0.9608051540323108,0.961595639246779,0.8831168831168831,0.7272727272727273,0.7
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.25,adaptive_no_alerted_service,8,0,0,0,0.0,536.0,96480.0,48.0,1152.0,3,3,8072.0,1452960.0,616.0,14784.0,97632.0,1467744.0,0.9334815880698542,0.933597621407334,0.922077922077922,0.7272727272727273,0.7
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.25,adaptive_no_fault_type,1,1,1,1,1.0,329.0,59220.0,72.0,1728.0,3,3,8072.0,1452960.0,616.0,14784.0,60948.0,1467744.0,0.9584750474197136,0.9592418235877106,0.8831168831168831,0.7272727272727273,0.7
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.25,adaptive_no_time_window,1,1,1,1,1.0,310.0,55800.0,72.0,1728.0,3,3,8072.0,1452960.0,616.0,14784.0,57528.0,1467744.0,0.9608051540323108,0.961595639246779,0.8831168831168831,0.7272727272727273,0.7
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.5,adaptive_full_context,1,1,1,1,1.0,1081.0,194580.0,192.0,4608.0,6,5,8072.0,1452960.0,616.0,14784.0,199188.0,1467744.0,0.8642896853947282,0.8660802775024777,0.6883116883116883,0.4545454545454546,0.5
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.5,adaptive_no_alerted_service,8,0,0,0,0.0,2419.0,435420.0,144.0,3456.0,6,5,8072.0,1452960.0,616.0,14784.0,438876.0,1467744.0,0.7009860030086991,0.7003221010901883,0.7662337662337663,0.4545454545454546,0.5
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.5,adaptive_no_fault_type,2,0,1,1,0.8,1098.0,197640.0,192.0,4608.0,6,5,8072.0,1452960.0,616.0,14784.0,202248.0,1467744.0,0.8622048531624044,0.863974231912785,0.6883116883116883,0.4545454545454546,0.5
mobservice2_memory_1625359712,mobservice2,memory,mobile,0.5,adaptive_no_time_window,1,1,1,1,1.0,1081.0,194580.0,192.0,4608.0,6,5,8072.0,1452960.0,616.0,14784.0,199188.0,1467744.0,0.8642896853947282,0.8660802775024777,0.6883116883116883,0.4545454545454546,0.5
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.1,adaptive_full_context,1,1,1,1,1.0,46.0,8280.0,8.0,192.0,1,1,1494.0,268920.0,112.0,2688.0,8472.0,271608.0,0.968807987982681,0.9692101740294511,0.9285714285714286,0.5,0.9
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.1,adaptive_no_alerted_service,8,0,0,0,0.0,79.0,14220.0,0.0,0.0,1,1,1494.0,268920.0,112.0,2688.0,14220.0,271608.0,0.9476451356366529,0.9471218206157965,1.0,0.5,0.9
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.1,adaptive_no_fault_type,1,1,1,1,1.0,46.0,8280.0,8.0,192.0,1,1,1494.0,268920.0,112.0,2688.0,8472.0,271608.0,0.968807987982681,0.9692101740294511,0.9285714285714286,0.5,0.9
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.1,adaptive_no_time_window,1,1,1,1,1.0,77.0,13860.0,16.0,384.0,2,1,1494.0,268920.0,112.0,2688.0,14244.0,271608.0,0.9475567729963771,0.9484605087014726,0.8571428571428572,0.0,0.9
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.25,adaptive_full_context,1,1,1,1,1.0,130.0,23400.0,24.0,576.0,1,3,1494.0,268920.0,112.0,2688.0,23976.0,271608.0,0.9117257223645843,0.9129852744310576,0.7857142857142857,0.5,0.7
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.25,adaptive_no_alerted_service,8,0,0,0,0.0,213.0,38340.0,16.0,384.0,1,3,1494.0,268920.0,112.0,2688.0,38724.0,271608.0,0.8574268799151719,0.857429718875502,0.8571428571428572,0.5,0.7
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.25,adaptive_no_fault_type,1,1,1,1,1.0,130.0,23400.0,24.0,576.0,1,3,1494.0,268920.0,112.0,2688.0,23976.0,271608.0,0.9117257223645843,0.9129852744310576,0.7857142857142857,0.5,0.7
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.25,adaptive_no_time_window,2,0,1,1,0.8,357.0,64260.0,72.0,1728.0,3,3,1494.0,268920.0,112.0,2688.0,65988.0,271608.0,0.7570469205619864,0.7610441767068273,0.3571428571428571,-0.5,0.7
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.5,adaptive_full_context,1,1,1,1,1.0,214.0,38520.0,32.0,768.0,1,5,1494.0,268920.0,112.0,2688.0,39288.0,271608.0,0.8553503578686932,0.856760374832664,0.7142857142857143,0.5,0.5
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.5,adaptive_no_alerted_service,8,0,0,0,0.0,464.0,83520.0,24.0,576.0,1,5,1494.0,268920.0,112.0,2688.0,84096.0,271608.0,0.6903773084739773,0.6894243641231593,0.7857142857142857,0.5,0.5
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.5,adaptive_no_fault_type,1,1,1,1,1.0,214.0,38520.0,32.0,768.0,1,5,1494.0,268920.0,112.0,2688.0,39288.0,271608.0,0.8553503578686932,0.856760374832664,0.7142857142857143,0.5,0.5
mobservice2_qr_expired_1625360218,mobservice2,qr_expired,mobile,0.5,adaptive_no_time_window,2,0,1,1,0.8,1202.0,216360.0,192.0,4608.0,6,5,1494.0,268920.0,112.0,2688.0,220968.0,271608.0,0.18644517098170899,0.19544846050870146,-0.7142857142857142,-2.0,0.5
logservice1_memory_1625360381,logservice1,memory,logging,0.1,adaptive_full_context,1,1,1,1,1.0,80.0,14400.0,16.0,384.0,2,1,8682.0,1562760.0,616.0,14784.0,14784.0,1577544.0,0.9906284705846556,0.990785533287261,0.974025974025974,0.8181818181818181,0.9
logservice1_memory_1625360381,logservice1,memory,logging,0.1,adaptive_no_alerted_service,3,0,1,1,0.6,172.0,30960.0,0.0,0.0,2,1,8682.0,1562760.0,616.0,14784.0,30960.0,1577544.0,0.9803745569061783,0.9801888965676111,1.0,0.8181818181818181,0.9
logservice1_memory_1625360381,logservice1,memory,logging,0.1,adaptive_no_fault_type,1,1,1,1,1.0,77.0,13860.0,16.0,384.0,2,1,8682.0,1562760.0,616.0,14784.0,14244.0,1577544.0,0.9909707748246641,0.9911310757889887,0.974025974025974,0.8181818181818181,0.9
logservice1_memory_1625360381,logservice1,memory,logging,0.1,adaptive_no_time_window,1,1,1,1,1.0,80.0,14400.0,16.0,384.0,2,1,8682.0,1562760.0,616.0,14784.0,14784.0,1577544.0,0.9906284705846556,0.990785533287261,0.974025974025974,0.8181818181818181,0.9
logservice1_memory_1625360381,logservice1,memory,logging,0.25,adaptive_full_context,1,1,1,1,1.0,366.0,65880.0,72.0,1728.0,3,3,8682.0,1562760.0,616.0,14784.0,67608.0,1577544.0,0.9571435091509334,0.9578438147892191,0.8831168831168831,0.7272727272727273,0.7
logservice1_memory_1625360381,logservice1,memory,logging,0.25,adaptive_no_alerted_service,1,1,1,1,1.0,607.0,109260.0,48.0,1152.0,3,3,8682.0,1562760.0,616.0,14784.0,110412.0,1577544.0,0.9300101930595913,0.9300852338170928,0.922077922077922,0.7272727272727273,0.7
logservice1_memory_1625360381,logservice1,memory,logging,0.25,adaptive_no_fault_type,2,0,1,1,0.8,350.0,63000.0,72.0,1728.0,3,3,8682.0,1562760.0,616.0,14784.0,64728.0,1577544.0,0.9589691317643121,0.9596867081317668,0.8831168831168831,0.7272727272727273,0.7
logservice1_memory_1625360381,logservice1,memory,logging,0.25,adaptive_no_time_window,1,1,1,1,1.0,366.0,65880.0,72.0,1728.0,3,3,8682.0,1562760.0,616.0,14784.0,67608.0,1577544.0,0.9571435091509334,0.9578438147892191,0.8831168831168831,0.7272727272727273,0.7
logservice1_memory_1625360381,logservice1,memory,logging,0.5,adaptive_full_context,2,0,1,1,0.8,1164.0,209520.0,192.0,4608.0,6,5,8682.0,1562760.0,616.0,14784.0,214128.0,1577544.0,0.8642649586952884,0.8659295093296475,0.6883116883116883,0.4545454545454546,0.5
logservice1_memory_1625360381,logservice1,memory,logging,0.5,adaptive_no_alerted_service,1,1,1,1,1.0,2580.0,464400.0,144.0,3456.0,6,5,8682.0,1562760.0,616.0,14784.0,467856.0,1577544.0,0.7034276064566187,0.7028334485141672,0.7662337662337663,0.4545454545454546,0.5
logservice1_memory_1625360381,logservice1,memory,logging,0.5,adaptive_no_fault_type,3,0,1,1,0.6,1180.0,212400.0,192.0,4608.0,6,5,8682.0,1562760.0,616.0,14784.0,217008.0,1577544.0,0.8624393360819096,0.8640866159870997,0.6883116883116883,0.4545454545454546,0.5
logservice1_memory_1625360381,logservice1,memory,logging,0.5,adaptive_no_time_window,2,0,1,1,0.8,1164.0,209520.0,192.0,4608.0,6,5,8682.0,1562760.0,616.0,14784.0,214128.0,1577544.0,0.8642649586952884,0.8659295093296475,0.6883116883116883,0.4545454545454546,0.5
webservice2_file_move_1625361000,webservice2,file_move,web,0.1,adaptive_full_context,1,1,1,1,1.0,117.0,21060.0,16.0,384.0,2,1,7999.0,1439820.0,616.0,14784.0,21444.0,1454604.0,0.9852578433718043,0.9853731716464558,0.974025974025974,0.8181818181818181,0.9
webservice2_file_move_1625361000,webservice2,file_move,web,0.1,adaptive_no_alerted_service,7,0,0,0,0.0,177.0,31860.0,0.0,0.0,2,1,7999.0,1439820.0,616.0,14784.0,31860.0,1454604.0,0.9780971315904535,0.9778722340292536,1.0,0.8181818181818181,0.9
webservice2_file_move_1625361000,webservice2,file_move,web,0.1,adaptive_no_fault_type,1,1,1,1,1.0,119.0,21420.0,16.0,384.0,2,1,7999.0,1439820.0,616.0,14784.0,21804.0,1454604.0,0.9850103533332784,0.9851231403925491,0.974025974025974,0.8181818181818181,0.9
webservice2_file_move_1625361000,webservice2,file_move,web,0.1,adaptive_no_time_window,1,1,1,1,1.0,117.0,21060.0,16.0,384.0,2,1,7999.0,1439820.0,616.0,14784.0,21444.0,1454604.0,0.9852578433718043,0.9853731716464558,0.974025974025974,0.8181818181818181,0.9
webservice2_file_move_1625361000,webservice2,file_move,web,0.25,adaptive_full_context,1,1,1,1,1.0,350.0,63000.0,48.0,1152.0,3,3,7999.0,1439820.0,616.0,14784.0,64152.0,1454604.0,0.9558972751346758,0.9562445305663207,0.922077922077922,0.7272727272727273,0.7
webservice2_file_move_1625361000,webservice2,file_move,web,0.25,adaptive_no_alerted_service,7,0,0,0,0.0,621.0,111780.0,48.0,1152.0,3,3,7999.0,1439820.0,616.0,14784.0,112932.0,1454604.0,0.9223623749144096,0.9223652956619577,0.922077922077922,0.7272727272727273,0.7
webservice2_file_move_1625361000,webservice2,file_move,web,0.25,adaptive_no_fault_type,2,0,1,1,0.8,357.0,64260.0,48.0,1152.0,3,3,7999.0,1439820.0,616.0,14784.0,65412.0,1454604.0,0.9550310599998351,0.9553694211776472,0.922077922077922,0.7272727272727273,0.7
webservice2_file_move_1625361000,webservice2,file_move,web,0.25,adaptive_no_time_window,1,1,1,1,1.0,350.0,63000.0,48.0,1152.0,3,3,7999.0,1439820.0,616.0,14784.0,64152.0,1454604.0,0.9558972751346758,0.9562445305663207,0.922077922077922,0.7272727272727273,0.7
webservice2_file_move_1625361000,webservice2,file_move,web,0.5,adaptive_full_context,1,1,1,1,1.0,2498.0,449640.0,144.0,3456.0,6,5,7999.0,1439820.0,616.0,14784.0,453096.0,1454604.0,0.6885090375112402,0.6877109638704838,0.7662337662337663,0.4545454545454546,0.5
webservice2_file_move_1625361000,webservice2,file_move,web,0.5,adaptive_no_alerted_service,7,0,0,0,0.0,2504.0,450720.0,144.0,3456.0,6,5,7999.0,1439820.0,616.0,14784.0,454176.0,1454604.0,0.6877665673956623,0.6869608701087636,0.7662337662337663,0.4545454545454546,0.5
